pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,liquidity_score,capacity_score,close_position_score,stability_score,tradability_score,reversal_risk_score,board,source_time
2392,2026-06-14,600697,欧亚集团,10.99,51.42,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 49.1 / 流动性 7.9 / 风控 91.4；涨跌幅 1.67%；成交额 0.35亿；日内收盘位置 69%；振幅 4.16%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,34847283.0,0.35,1.665,68.9,4.16,-0.46,49.08,7.9,91.44,0.5045832982928378,0.14777777777777779,0.11619047619047619,0.009956366571428572,0.6888888888888883,0.8249671356930708,1.0,0.9377777777777777,main,15:00:03
2393,2026-06-14,300867,圣元环保,19.48,51.42,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 52.0 / 流动性 36.8 / 风控 66.4；涨跌幅 2.80%；成交额 1.77亿；日内收盘位置 52%；振幅 8.71%；拥挤扣分 1.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,176754127.0,1.77,2.797,51.5,8.71,1.11,51.97,36.81,66.36,1.2089230031182683,0.3993333333333334,0.539047619047619,0.05050117914285714,0.5151515151515154,0.3466185252048315,1.0,0.6999960022387455,chinext,15:35:45
2394,2026-06-14,300129,泰胜风能,9.3,51.42,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.4；Alpha 43.3 / 流动性 36.1 / 风控 78.7；涨跌幅 2.31%；成交额 1.70亿；日内收盘位置 42%；振幅 3.96%；拥挤扣分 1.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,169530608.0,1.7,2.31,41.7,3.96,1.21,43.28,36.11,78.68,1.3201320132013157,0.2911111111111111,0.5295238095238095,0.04843731657142857,0.4166666666666683,0.8462741010943207,0.65,0.8833333333333336,chinext,15:36:00
2395,2026-06-14,601001,晋控煤业,20.81,51.42,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 33.5 / 流动性 60.6 / 风控 77.1；涨跌幅 1.31%；成交额 7.13亿；日内收盘位置 59%；振幅 7.01%；拥挤扣分 3.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,713043306.0,7.13,1.315,59.0,7.01,-2.82,33.54,60.59,77.06,3.0804638399574973,0.06999999999999999,0.8224761904761905,0.20372665885714283,0.5902777777777772,0.5251883359811419,1.0,0.842252244942119,main,15:00:03
2396,2026-06-14,002316,亚联发展,4.61,51.41,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 43.7 / 流动性 18.9 / 风控 92.5；涨跌幅 1.32%；成交额 0.66亿；日内收盘位置 72%；振幅 3.96%；拥挤扣分 1.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,66426101.0,0.66,1.319,72.2,3.96,1.32,43.67,18.89,92.48,1.4385614385614578,0.07088888888888888,0.2803809523809524,0.018978886,0.7222222222222228,0.8467322151532685,1.0,0.9444444444444445,main,15:00:00
2397,2026-06-14,600371,万向德农,7.14,51.4,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 47.1 / 流动性 5.9 / 风控 95.5；涨跌幅 1.28%；成交额 0.29亿；日内收盘位置 74%；振幅 3.26%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,29227068.0,0.29,1.277,73.9,3.26,0.43,47.09,5.89,95.49,0.4642166344294134,0.06155555555555554,0.0860952380952381,0.008350590857142856,0.739130434782607,0.9197461739455014,1.0,0.9478260869565214,main,15:00:03
2398,2026-06-14,000970,中科三环,13.82,51.4,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 51.4；Alpha 21.4 / 流动性 77.0 / 风控 73.3；涨跌幅 -1.50%；成交额 17.28亿；日内收盘位置 14%；振幅 4.92%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1727815857.0,17.28,-1.497,14.5,4.92,-1.0,21.44,77.05,73.29,1.0885764271366467,0.0,0.9196190476190477,0.49366167342857137,0.14492753623188365,0.7454702329594483,0.65,0.8289855072463768,main,15:00:00
2399,2026-06-14,600280,中央商场,2.93,51.37,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 43.6 / 流动性 46.0 / 风控 67.1；涨跌幅 1.38%；成交额 2.97亿；日内收盘位置 60%；振幅 8.65%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,297205667.0,2.97,1.384,60.0,8.65,-0.35,43.58,46.01,67.13,0.3774771940861963,0.08533333333333332,0.6620952380952381,0.08491590485714286,0.6000000000000014,0.3525769440903297,1.0,0.7212110726643601,main,15:00:03
2400,2026-06-14,605369,拱东医疗,16.34,51.37,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 46.0 / 流动性 3.0 / 风控 97.9；涨跌幅 0.37%；成交额 0.21亿；日内收盘位置 75%；振幅 2.70%；拥挤扣分 0.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,20726676.0,0.21,0.369,75.0,2.7,-0.06,46.03,2.97,97.9,0.06700915791825701,0.0,0.04247619047619047,0.005921907428571428,0.75,0.978662873399717,1.0,0.95,main,15:00:03
2401,2026-06-14,920058,华洋赛车,22.68,51.37,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 51.5 / 流动性 0.5 / 风控 96.0；涨跌幅 1.79%；成交额 0.06亿；日内收盘位置 77%；振幅 3.19%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,5635389.0,0.06,1.795,77.5,3.19,0.99,51.47,0.45,95.98,1.077199281867148,0.17666666666666664,0.006095238095238095,0.0016101111428571428,0.7746478873239437,0.9277142587168096,1.0,0.9549295774647888,beijing,15:30:02
2402,2026-06-14,300291,百纳千成,5.26,51.36,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|alpha_score_gate,机构评分 51.4；Alpha 33.4 / 流动性 41.0 / 风控 87.2；涨跌幅 -0.19%；成交额 2.21亿；日内收盘位置 50%；振幅 4.93%；拥挤扣分 1.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,221367519.0,2.21,-0.19,50.0,4.93,1.14,33.36,41.04,87.25,1.242021735380378,0.0,0.5973333333333334,0.06324786257142857,0.5,0.7438330170777994,1.0,0.9,chinext,15:36:00
2403,2026-06-14,002103,广博股份,6.41,51.35,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 38.3 / 流动性 18.3 / 风控 96.4；涨跌幅 0.63%；成交额 0.65亿；日内收盘位置 56%；振幅 2.83%；拥挤扣分 0.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,64536224.0,0.65,0.628,55.6,2.83,0.31,38.3,18.29,96.41,0.34251462822891643,0.0,0.2714285714285714,0.018438921142857143,0.5555555555555567,0.9657109807485738,1.0,0.9111111111111113,main,15:00:00
2404,2026-06-14,600746,江苏索普,6.17,51.35,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.4；Alpha 43.8 / 流动性 22.6 / 风控 86.3；涨跌幅 1.48%；成交额 0.81亿；日内收盘位置 59%；振幅 5.26%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,80942670.0,0.81,1.48,59.4,5.26,-0.49,43.79,22.59,86.33,0.5382775119617258,0.10666666666666666,0.33504761904761904,0.023126477142857146,0.5937499999999996,0.7091412742382281,1.0,0.91875,main,15:00:01
2405,2026-06-14,688557,兰剑智能,28.52,51.34,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 44.4 / 流动性 8.1 / 风控 97.2；涨跌幅 1.35%；成交额 0.35亿；日内收盘位置 65%；振幅 2.74%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,35343277.0,0.35,1.35,64.9,2.74,0.5,44.42,8.12,97.25,0.5427408412483135,0.07777777777777779,0.11942857142857143,0.010098079142857144,0.6493506493506497,0.975124378109453,1.0,0.92987012987013,star,15:00:04
2406,2026-06-14,002829,星网宇达,19.57,51.33,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.3；Alpha 52.5 / 流动性 42.2 / 风控 64.2；涨跌幅 3.49%；成交额 2.37亿；日内收盘位置 43%；振幅 6.98%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,237461622.0,2.37,3.49,43.2,6.98,2.06,52.51,42.24,64.21,2.2498918321234656,0.5533333333333333,0.6133333333333333,0.06784617771428572,0.43181818181818193,0.5283754070527985,0.65,0.8128311138887552,main,15:00:00
2407,2026-06-14,688656,浩欧博,98.0,51.33,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 45.1 / 流动性 7.6 / 风控 96.9；涨跌幅 1.19%；成交额 0.34亿；日内收盘位置 72%；振幅 2.90%；拥挤扣分 0.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,34028037.0,0.34,1.187,71.9,2.9,-0.54,45.08,7.58,96.9,0.5857230018303858,0.04155555555555557,0.11142857142857143,0.009722296285714286,0.7188612099644108,0.9577480096731242,1.0,0.9437722419928821,star,15:00:03
2408,2026-06-14,600691,潞化科技,2.65,51.33,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 40.1 / 流动性 29.1 / 风控 84.1；涨跌幅 1.15%；成交额 1.14亿；日内收盘位置 53%；振幅 5.73%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,114469610.0,1.14,1.145,53.3,5.73,0.0,40.12,29.11,84.09,0.0,0.03222222222222223,0.43028571428571427,0.03270560285714286,0.5333333333333325,0.6605062274005611,1.0,0.9066666666666665,main,15:00:03
2409,2026-06-14,002317,众生药业,22.54,51.32,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 51.3；Alpha 23.6 / 流动性 68.1 / 风控 76.4；涨跌幅 -0.97%；成交额 11.08亿；日内收盘位置 18%；振幅 4.22%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1108214402.0,11.08,-0.967,17.7,4.22,-0.7,23.64,68.13,76.4,0.7668956702348684,0.0,0.8777142857142857,0.3166326862857143,0.1770833333333319,0.8191656646008708,0.65,0.8354166666666664,main,15:00:00
2410,2026-06-14,688468,科美诊断,6.04,51.31,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 47.1 / 流动性 3.7 / 风控 98.3；涨跌幅 1.17%；成交额 0.24亿；日内收盘位置 81%；振幅 2.68%；拥挤扣分 0.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,23531487.0,0.24,1.173,81.2,2.68,0.84,47.12,3.74,98.3,0.9136592051164913,0.038444444444444455,0.05390476190476191,0.0067232820000000006,0.8124999999999987,0.9810455787710479,1.0,0.9624999999999997,star,15:00:03
2411,2026-06-14,000700,模塑科技,14.4,51.29,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 51.3；Alpha 26.4 / 流动性 68.6 / 风控 72.8；涨跌幅 -1.84%；成交额 11.36亿；日内收盘位置 28%；振幅 5.18%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1136003289.0,11.36,-1.84,27.6,5.18,0.89,26.45,68.62,72.84,0.9667224391150822,0.0,0.8809523809523809,0.3245723682857143,0.2763157894736854,0.7178272880565424,0.65,0.8552631578947371,main,15:00:00
2412,2026-06-14,600708,光明地产,2.89,51.28,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 43.2 / 流动性 17.3 / 风控 90.7；涨跌幅 1.40%；成交额 0.61亿；日内收盘位置 58%；振幅 4.21%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,60905577.0,0.61,1.404,58.3,4.21,0.35,43.18,17.29,90.71,0.38277511961722643,0.08977777777777776,0.25657142857142856,0.01740159342857143,0.5833333333333351,0.8199445983379499,1.0,0.916666666666667,main,15:00:01
2413,2026-06-14,300127,银河磁体,28.26,51.27,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.3；Alpha 43.7 / 流动性 41.4 / 风控 72.9；涨跌幅 2.69%；成交额 2.26亿；日内收盘位置 31%；振幅 5.20%；拥挤扣分 1.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,225561111.0,2.26,2.689,30.8,5.2,1.09,43.7,41.39,72.94,1.1892177589851967,0.37533333333333335,0.6020952380952381,0.06444603171428571,0.30769230769230865,0.7161872705018362,0.65,0.8615384615384617,chinext,15:35:30
2414,2026-06-14,301008,宏昌科技,24.36,51.27,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 37.9 / 流动性 23.8 / 风控 94.4；涨跌幅 1.12%；成交额 0.86亿；日内收盘位置 58%；振幅 3.32%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,86358931.0,0.86,1.121,57.5,3.32,0.95,37.86,23.82,94.42,1.041548737688211,0.02688888888888889,0.35314285714285715,0.024673980285714287,0.5750000000000005,0.9135915754517049,1.0,0.915,chinext,15:35:15
2415,2026-06-14,603117,万林物流,3.96,51.27,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 45.2 / 流动性 5.7 / 风控 98.8；涨跌幅 0.76%；成交额 0.29亿；日内收盘位置 80%；振幅 2.54%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,28915276.0,0.29,0.763,80.0,2.54,0.76,45.22,5.74,98.81,0.8327550312283032,0.0,0.0838095238095238,0.00826150742857143,0.8,0.9953127092540509,1.0,0.96,main,15:00:03
2416,2026-06-14,603221,爱丽家居,12.51,51.26,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.3；Alpha 50.8 / 流动性 17.2 / 风控 80.9；涨跌幅 2.46%；成交额 0.61亿；日内收盘位置 51%；振幅 6.31%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,60631817.0,0.61,2.457,50.6,6.31,0.41,50.81,17.2,80.93,0.44672771945498946,0.3237777777777777,0.25523809523809526,0.017323376285714287,0.5064935064935063,0.5993361782835456,1.0,0.8783257283257275,main,15:00:03
2417,2026-06-14,002607,中公教育,2.07,51.26,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.3；Alpha 31.4 / 流动性 51.4 / 风控 78.9；涨跌幅 0.00%；成交额 4.10亿；日内收盘位置 37%；振幅 3.86%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,410094837.0,4.1,0.0,37.5,3.86,0.48,31.37,51.42,78.88,0.5270092226613992,0.0,0.728,0.11716995342857144,0.3749999999999972,0.8563437579455881,0.65,0.8749999999999994,main,15:00:00
2418,2026-06-14,002248,华东数控,9.55,51.25,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.2；Alpha 36.8 / 流动性 24.1 / 风控 95.9；涨跌幅 1.38%；成交额 0.88亿；日内收盘位置 48%；振幅 2.87%；拥挤扣分 1.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,87810652.0,0.88,1.38,48.1,2.87,1.06,36.79,24.14,95.87,1.1580775911986099,0.08444444444444442,0.3579047619047619,0.025088757714285714,0.4814814814814851,0.9614482065035205,1.0,0.896296296296297,main,15:00:00
2419,2026-06-14,688586,江航装备,12.12,51.25,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.2；Alpha 57.8 / 流动性 31.0 / 风控 61.7；涨跌幅 3.68%；成交额 1.26亿；日内收盘位置 40%；振幅 7.36%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,125910214.0,1.26,3.678,39.5,7.36,0.77,57.82,30.97,61.73,0.839878684190049,0.5951111111111111,0.45714285714285713,0.035974346857142854,0.3953488372093016,0.4887668272477591,0.65,0.7773161318558885,star,15:00:04
2420,2026-06-14,300829,金丹科技,16.05,51.25,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.2；Alpha 44.4 / 流动性 20.8 / 风控 88.2；涨跌幅 1.26%；成交额 0.74亿；日内收盘位置 72%；振幅 4.98%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,73642391.0,0.74,1.262,72.2,4.98,0.95,44.43,20.83,88.15,1.0324060797246852,0.058222222222222224,0.30914285714285716,0.02104068314285714,0.7215189873417733,0.7385024074381543,1.0,0.9443037974683547,chinext,15:35:15
2421,2026-06-14,000157,中联重科,7.35,51.24,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.2；Alpha 26.2 / 流动性 55.2 / 风控 84.1；涨跌幅 0.82%；成交额 5.18亿；日内收盘位置 28%；振幅 2.47%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,517871794.0,5.18,0.823,27.8,2.47,0.96,26.23,55.17,84.14,1.0475121586232854,0.0,0.7691428571428571,0.14796336971428573,0.27777777777777585,1.0,0.65,0.8555555555555552,main,15:00:00
2422,2026-06-14,000428,华天酒店,3.34,51.24,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 51.2；Alpha 45.7 / 流动性 7.5 / 风控 98.1；涨跌幅 1.83%；成交额 0.34亿；日内收盘位置 62%；振幅 2.44%；拥挤扣分 1.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,34000320.0,0.34,1.829,62.5,2.44,1.22,45.73,7.55,98.12,1.3303769401330388,0.1842222222222222,0.11085714285714286,0.009714377142857143,0.6249999999999972,1.0,1.0,0.9249999999999994,main,15:00:00
2423,2026-06-14,000829,天音控股,8.88,51.23,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 51.2；Alpha 34.2 / 流动性 38.3 / 风控 84.9；涨跌幅 0.34%；成交额 1.91亿；日内收盘位置 43%；振幅 2.37%；拥挤扣分 0.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,191203044.0,1.91,0.339,42.9,2.37,0.23,34.18,38.31,84.89,0.24653312788904813,0.0,0.56,0.054629441142857144,0.4285714285714346,1.0,0.65,0.8857142857142869,main,15:00:00
